longitude,latitude,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,VV,VH,total_carbon_stock
-6.046963013519475,4.970362847080208,0.0273708120294154,0.047259982694224,0.0282521148396627,0.0940516089765251,0.2511980523262331,0.2905802841971167,0.2880824041094272,0.3221015205288499,0.1150699666119771,0.0459417931975043,-6.761156625997022,-14.797272973839355,1131.843
-6.039776685796358,4.968174688643207,0.0373729475214762,0.0598905168467411,0.0442576625468769,0.0990296793087471,0.2233506316330148,0.268315626164799,0.2587296385996226,0.2911909721242887,0.1332160051120327,0.0631766305521925,-6.521638390706745,-14.928587525031816,709.573
-6.046384325197309,4.967685479042431,0.03894018621362,0.0518763957800447,0.0457219117858436,0.0833661590282082,0.15258866265517,0.1715505059852616,0.1638072792963832,0.1944182748873222,0.1355985596196098,0.0708518629096284,-8.018375575988038,-13.39282169232907,298.057
-6.047445632144882,4.967641053972842,0.0396971875628597,0.049920204718806,0.0510890019100035,0.0777006813428997,0.1113482513175189,0.1220994034793167,0.1241607829636218,0.1442406650216581,0.1265098041102912,0.0630057955959467,-9.582604257000586,-18.37093787984008,37.008
-6.037924091225893,4.968538692808177,0.0367379571114484,0.0638768033545537,0.0459761653819056,0.1026699308106917,0.1952509780598455,0.2220956293883416,0.2223638671879246,0.2422980433732802,0.124229305958576,0.0617837996851649,-8.565397655382377,-14.85773937903469,512.923
-5.579808697609622,5.101540132316616,0.0436606592516054,0.0643856185228389,0.0555563455860425,0.0961275786388344,0.2224803679006555,0.2674525311301808,0.2596353707731073,0.2899449234434393,0.1297269853465448,0.068154650763963,-5.354763020682815,-12.77418942795083,1257.662
-5.579873921748132,5.103299412681281,0.0500382404528596,0.0661311333907639,0.0547340949729412,0.0940016930869287,0.2348055837773631,0.2859264731961862,0.2856649727688223,0.3063331617770461,0.1250418775199633,0.0634846006174983,-6.07599956368706,-14.042765626990072,2484.293
-6.058207135895502,4.966980229589194,0.032532288010974,0.0517240673903439,0.0350055086757924,0.0895630528108548,0.1708532214922419,0.1869457594924053,0.1970505105236829,0.2063299990559028,0.1117464396281767,0.0525598312649181,-7.309416215506714,-15.759356092167952,41.357
-6.043037667971362,4.968053099874105,0.0390786811645994,0.0642619158232465,0.0483755321990936,0.1019836159272396,0.1963507281338915,0.2205422513535682,0.2228677445016009,0.2433069824665151,0.1189366785769766,0.0598154884132933,-8.620515263660169,-14.940516357735849,525.678
-6.063416651463196,4.970198017229903,0.0371967373920951,0.0566273303765614,0.042838348022078,0.0939722024409447,0.2222771133406688,0.2625349167544962,0.2654414395785938,0.2875671240232759,0.1172902553010795,0.0550297449137699,-5.650787570290524,-12.235198153322331,229.789
-6.059881453914291,4.968325969593953,0.0293254456178706,0.0499017811281586,0.0308313830483126,0.0895839715479186,0.1837229019661289,0.2076927051011337,0.2128841389125438,0.2290472386877247,0.1028808310526826,0.0461706531986884,-9.989657435954276,-16.992585722513716,13.339
-6.101882224065478,4.964158223254049,0.0505484727532278,0.0755180835293792,0.0603664680613372,0.1047226662900937,0.2386025450174998,0.2981412658161137,0.2884696111310722,0.3188218101985587,0.14549932048256,0.0721524622550642,-7.559830339567857,-14.360166887727493,502.845
-5.579869016006226,5.101330224311607,0.0484104903411693,0.0658994089503175,0.0568047382958649,0.0989235175581248,0.2194009298323173,0.2631821470514772,0.2693663320540373,0.2842718371632942,0.1338523673980974,0.0706706436038925,-6.571226796674432,-11.994303390599818,1340.183
-6.0560809237964,4.966637168268588,0.0348499997013832,0.0538855921003525,0.0423250853825928,0.0970086421375557,0.1876432216899879,0.2056208493977279,0.1997300018445919,0.2255981353379912,0.1154824554541353,0.0567350018674791,-7.739466085540842,-15.266846601538523,80.053
-6.039591445661412,4.969304561402938,0.0316407972752441,0.0523197624999856,0.034634181548722,0.0946800661312007,0.1968480091260792,0.2234832048036973,0.2169813380289927,0.2452663314782329,0.1242026289620067,0.0599786271297699,-7.692427285238002,-14.342439664069458,167.013
